fp_id_bright,fp_id_dim,name_bright,name_dim,color_bright,color_dim,qy_bright,qy_dim,delta_qy,seq_identity,d_exp_to_planar_bright,d_exp_to_planar_dim,d_exp_to_planar_delta,d_exp_to_planar_concordant,b_factor_ratio_bright,b_factor_ratio_dim,b_factor_ratio_delta,b_factor_ratio_concordant,n_polar_O2_32_bright,n_polar_O2_32_dim,n_polar_O2_32_delta,n_polar_O2_32_concordant,f_allowed_P_folded_bright,f_allowed_P_folded_dim,f_allowed_P_folded_delta,f_allowed_P_folded_concordant,f_allowed_folded_bright,f_allowed_folded_dim,f_allowed_folded_delta,f_allowed_folded_concordant
nowgfp,mugfp,,muGFP,orange,green,0.76,0.45,0.31,0.8706896551724138,7.728564013110208,22.566057794407698,-14.83749378129749,1,0.8767669888870082,0.7168092735655951,0.15995771532141312,0,2.0,2.0,0.0,,0.0833333333333333,0.3055555555555556,-0.22222222222222227,1.0,0.0086805555555555,0.0069444444444444,0.0017361111111111006,0.0
mugfp,rsegfp2,muGFP,rsEGFP2,green,green,0.45,0.3,0.15000000000000002,0.8861788617886179,22.566057794407698,19.4924235670019,3.0736342274057975,0,0.7168092735655951,0.5935189643645874,0.1232903092010077,0,2.0,2.0,0.0,,0.3055555555555556,0.01388888888888885,0.29166666666666674,0.0,0.0069444444444444,0.0032793209876543,0.0036651234567901,0.0
mugfp,rsfolder,muGFP,rsFolder,green,green,0.45,0.25,0.2,0.9698275862068966,22.566057794407698,13.608141629658327,8.95791616474937,0,0.7168092735655951,0.6870917030197283,0.029717570545866767,0,2.0,2.5,-0.5,0.0,0.3055555555555556,0.4027777777777778,-0.09722222222222221,1.0,0.0069444444444444,0.0256558641975308,-0.018711419753086402,1.0
mugfp,rsfolder2,muGFP,,green,unknown,0.45,0.23,0.22,0.9612068965517241,22.566057794407698,6.501292062643084,16.064765731764613,0,0.7168092735655951,0.6152605872730383,0.10154868629255676,0,2.0,2.0,0.0,,0.3055555555555556,0.1111111111111111,0.19444444444444448,0.0,0.0069444444444444,0.003858024691358,0.0030864197530863996,0.0
scfp3a,mugfp,SCFP3A,muGFP,cyan,green,0.56,0.45,0.11000000000000004,0.9094827586206896,12.320871193073256,22.566057794407698,-10.245186601334442,1,0.6799727340559207,0.7168092735655951,-0.03683653950967436,1,3.0,2.0,1.0,1.0,0.0694444444444444,0.3055555555555556,-0.23611111111111116,1.0,0.0048225308641975,0.0069444444444444,-0.0021219135802468996,1.0
sg11,mugfp,sg11,muGFP,green,green,0.84,0.45,0.38999999999999996,0.9137931034482759,0.8391876723508233,22.566057794407698,-21.726870122056873,1,0.3423159871143031,0.7168092735655951,-0.374493286451292,1,1.0,2.0,-1.0,0.0,0.4166666666666667,0.3055555555555556,0.1111111111111111,0.0,0.0142746913580246,0.0069444444444444,0.0073302469135802005,0.0
sg12,mugfp,sg12,muGFP,green,green,0.85,0.45,0.39999999999999997,0.9008620689655172,0.680750842716183,22.566057794407698,-21.885306951691515,1,0.3635704715165737,0.7168092735655951,-0.3532388020490214,1,3.0,2.0,1.0,1.0,0.2777777777777778,0.3055555555555556,-0.02777777777777779,1.0,0.0084876543209876,0.0069444444444444,0.0015432098765432002,0.0
sg25,mugfp,sg25,muGFP,green,green,0.76,0.45,0.31,0.896551724137931,2.122942579049703,22.566057794407698,-20.443115215357995,1,0.7579695700518932,0.7168092735655951,0.041160296486298154,0,2.0,2.0,0.0,,0.2777777777777778,0.3055555555555556,-0.02777777777777779,1.0,0.0173611111111111,0.0069444444444444,0.010416666666666703,0.0
mugfp,sg42,muGFP,sg42,green,blue,0.45,0.24,0.21000000000000002,0.9051724137931034,22.566057794407698,3.6134206786593697,18.952637115748328,0,0.7168092735655951,0.4073786470055031,0.309430626560092,0,2.0,2.0,0.0,,0.3055555555555556,0.4444444444444444,-0.13888888888888884,1.0,0.0069444444444444,0.0243055555555555,-0.0173611111111111,1.0
mugfp,sg50,muGFP,sg50,green,blue,0.45,0.25,0.2,0.9094827586206896,22.566057794407698,3.830023201236357,18.73603459317134,0,0.7168092735655951,0.3852094038984007,0.3315998696671944,0,2.0,2.0,0.0,,0.3055555555555556,0.5138888888888888,-0.20833333333333326,1.0,0.0069444444444444,0.0295138888888888,-0.022569444444444402,1.0
shardonnay,mugfp,SHardonnay,muGFP,yellow,green,0.75,0.45,0.3,0.9181034482758621,9.484217162741292,22.566057794407698,-13.081840631666406,1,0.7154842955330971,0.7168092735655951,-0.001324978032497981,1,2.0,2.0,0.0,,0.3055555555555556,0.3055555555555556,0.0,,0.011574074074074,0.0069444444444444,0.004629629629629601,0.0
superfolder-gfp,mugfp,Superfolder GFP,muGFP,green,green,0.65,0.45,0.2,0.9741379310344828,6.497055033161314,22.566057794407698,-16.069002761246384,1,0.7777057067523352,0.7168092735655951,0.060896433186740095,0,2.0,2.0,0.0,,0.4027777777777778,0.3055555555555556,0.09722222222222221,0.0,0.01678240740740735,0.0069444444444444,0.009837962962962951,0.0
turquoise-gl,mugfp,Turquoise-GL,muGFP,cyan,green,0.82,0.45,0.36999999999999994,0.9051724137931034,9.058769740879038,22.566057794407698,-13.50728805352866,1,0.5904691571252658,0.7168092735655951,-0.12634011644032928,1,2.5,2.0,0.5,1.0,0.0694444444444444,0.3055555555555556,-0.23611111111111116,1.0,0.00414737654320985,0.0069444444444444,-0.00279706790123455,1.0
venus,mugfp,Venus,muGFP,yellow,green,0.57,0.45,0.11999999999999994,0.9137931034482759,0.8793968677909777,22.566057794407698,-21.68666092661672,1,0.7451504322657746,0.7168092735655951,0.028341158700179503,0,3.0,2.0,1.0,1.0,0.25,0.3055555555555556,-0.05555555555555558,1.0,0.0069444444444444,0.0069444444444444,0.0,
wascfp,mugfp,WasCFP,muGFP,cyan,green,0.85,0.45,0.39999999999999997,0.9094827586206896,8.95642589697827,22.566057794407698,-13.609631897429427,1,0.9870295237928056,0.7168092735655951,0.2702202502272105,0,1.0,2.0,-1.0,0.0,0.0,0.3055555555555556,-0.3055555555555556,1.0,0.0,0.0069444444444444,-0.0069444444444444,1.0
nowgfp,mvenus,,,orange,yellow,0.76,0.64,0.12,0.9039301310043668,7.728564013110208,8.526985753626517,-0.7984217405163099,1,0.8767669888870082,0.6912986019403701,0.18546838694663814,0,2.0,3.0,-1.0,0.0,0.0833333333333333,0.3055555555555556,-0.22222222222222227,1.0,0.0086805555555555,0.0162037037037037,-0.007523148148148199,1.0
mvenus,rsegfp,,,yellow,green,0.64,0.36,0.28,0.9316239316239316,8.526985753626517,41.445106155417264,-32.918120401790745,1,0.6912986019403701,0.7605257949673585,-0.06922719302698843,1,3.0,2.5,0.5,1.0,0.3055555555555556,0.33333333333333337,-0.02777777777777779,1.0,0.0162037037037037,0.01774691358024685,-0.0015432098765431508,1.0
mvenus,rsegfp2,,rsEGFP2,yellow,green,0.64,0.3,0.34,0.9024390243902439,8.526985753626517,19.4924235670019,-10.965437813375383,1,0.6912986019403701,0.5935189643645874,0.09777963757578267,0,3.0,2.0,1.0,1.0,0.3055555555555556,0.01388888888888885,0.29166666666666674,0.0,0.0162037037037037,0.0032793209876543,0.012924382716049398,0.0
mvenus,rsfolder,,rsFolder,yellow,green,0.64,0.25,0.39,0.935064935064935,8.526985753626517,13.608141629658327,-5.08115587603181,1,0.6912986019403701,0.6870917030197283,0.004206898920641744,0,3.0,2.5,0.5,1.0,0.3055555555555556,0.4027777777777778,-0.09722222222222221,1.0,0.0162037037037037,0.0256558641975308,-0.009452160493827102,1.0
mvenus,rsfolder2,,,yellow,unknown,0.64,0.23,0.41000000000000003,0.9434782608695652,8.526985753626517,6.501292062643084,2.0256936909834335,0,0.6912986019403701,0.6152605872730383,0.07603801466733173,0,3.0,2.0,1.0,1.0,0.3055555555555556,0.1111111111111111,0.19444444444444448,0.0,0.0162037037037037,0.003858024691358,0.0123456790123457,0.0
sg11,mvenus,sg11,,green,yellow,0.84,0.64,0.19999999999999996,0.9388646288209607,0.8391876723508233,8.526985753626517,-7.6877980812756945,1,0.3423159871143031,0.6912986019403701,-0.34898261482606696,1,1.0,3.0,-2.0,0.0,0.4166666666666667,0.3055555555555556,0.1111111111111111,0.0,0.0142746913580246,0.0162037037037037,-0.001929012345679099,1.0
sg12,mvenus,sg12,,green,yellow,0.85,0.64,0.20999999999999996,0.925764192139738,0.680750842716183,8.526985753626517,-7.846234910910335,1,0.3635704715165737,0.6912986019403701,-0.3277281304237964,1,3.0,3.0,0.0,,0.2777777777777778,0.3055555555555556,-0.02777777777777779,1.0,0.0084876543209876,0.0162037037037037,-0.007716049382716099,1.0
sg25,mvenus,sg25,,green,yellow,0.76,0.64,0.12,0.9213973799126638,2.122942579049703,8.526985753626517,-6.404043174576815,1,0.7579695700518932,0.6912986019403701,0.06667096811152318,0,2.0,3.0,-1.0,0.0,0.2777777777777778,0.3055555555555556,-0.02777777777777779,1.0,0.0173611111111111,0.0162037037037037,0.0011574074074074021,0.0
mvenus,sg42,,sg42,yellow,blue,0.64,0.24,0.4,0.9301310043668122,8.526985753626517,3.6134206786593697,4.913565074967147,0,0.6912986019403701,0.4073786470055031,0.283919954934867,0,3.0,2.0,1.0,1.0,0.3055555555555556,0.4444444444444444,-0.13888888888888884,1.0,0.0162037037037037,0.0243055555555555,-0.008101851851851801,1.0
mvenus,sg50,,sg50,yellow,blue,0.64,0.25,0.39,0.9344978165938864,8.526985753626517,3.830023201236357,4.69696255239016,0,0.6912986019403701,0.3852094038984007,0.3060891980419694,0,3.0,2.0,1.0,1.0,0.3055555555555556,0.5138888888888888,-0.20833333333333326,1.0,0.0162037037037037,0.0295138888888888,-0.013310185185185102,1.0
shardonnay,mvenus,SHardonnay,,yellow,yellow,0.75,0.64,0.10999999999999999,0.9565217391304348,9.484217162741292,8.526985753626517,0.9572314091147742,0,0.7154842955330971,0.6912986019403701,0.024185693592727042,0,2.0,3.0,-1.0,0.0,0.3055555555555556,0.3055555555555556,0.0,,0.011574074074074,0.0162037037037037,-0.004629629629629699,1.0
turquoise-gl,mvenus,Turquoise-GL,,cyan,yellow,0.82,0.64,0.17999999999999994,0.9563318777292577,9.058769740879038,8.526985753626517,0.5317839872525205,0,0.5904691571252658,0.6912986019403701,-0.10082944481510425,1,2.5,3.0,-0.5,0.0,0.0694444444444444,0.3055555555555556,-0.23611111111111116,1.0,0.00414737654320985,0.0162037037037037,-0.01205632716049385,1.0
mvenus,usgfp,,usGFP,yellow,green,0.64,0.45,0.19,0.902542372881356,8.526985753626517,9.993402015243028,-1.4664162616165104,1,0.6912986019403701,0.7710822140299445,-0.07978361208957441,1,3.0,2.0,1.0,1.0,0.3055555555555556,0.4444444444444444,-0.13888888888888884,1.0,0.0162037037037037,0.0204475308641975,-0.004243827160493801,1.0
wascfp,mvenus,WasCFP,,cyan,yellow,0.85,0.64,0.20999999999999996,0.9475982532751092,8.95642589697827,8.526985753626517,0.4294401433517532,0,0.9870295237928056,0.6912986019403701,0.29573092185243555,0,1.0,3.0,-2.0,0.0,0.0,0.3055555555555556,-0.3055555555555556,1.0,0.0,0.0162037037037037,-0.0162037037037037,1.0
tdkatushka2,neptune,,Neptune,red,red,0.37,0.18,0.19,0.8777292576419214,19.866491791083384,10.797801292856716,9.068690498226667,0,0.8970221980653799,0.6236667585761995,0.2733554394891804,0,1.0,1.0,0.0,,0.19444444444444445,0.0,0.19444444444444445,0.0,0.01427469135802465,0.0027006172839506,0.011574074074074051,0.0
nowgfp,rsegfp,,,orange,green,0.76,0.36,0.4,0.8803418803418803,7.728564013110208,41.445106155417264,-33.716542142307055,1,0.8767669888870082,0.7605257949673585,0.11624119391964971,0,2.0,2.5,-0.5,0.0,0.0833333333333333,0.33333333333333337,-0.25000000000000006,1.0,0.0086805555555555,0.01774691358024685,-0.00906635802469135,1.0
nowgfp,rsegfp2,,rsEGFP2,orange,green,0.76,0.3,0.46,0.8414634146341463,7.728564013110208,19.4924235670019,-11.763859553891692,1,0.8767669888870082,0.5935189643645874,0.2832480245224208,0,2.0,2.0,0.0,,0.0833333333333333,0.01388888888888885,0.06944444444444445,0.0,0.0086805555555555,0.0032793209876543,0.0054012345679012004,0.0
nowgfp,rsfolder,,rsFolder,orange,green,0.76,0.25,0.51,0.8787878787878788,7.728564013110208,13.608141629658327,-5.8795776165481195,1,0.8767669888870082,0.6870917030197283,0.18967528586727989,0,2.0,2.5,-0.5,0.0,0.0833333333333333,0.4027777777777778,-0.3194444444444445,1.0,0.0086805555555555,0.0256558641975308,-0.0169753086419753,1.0
nowgfp,rsfolder2,,,orange,unknown,0.76,0.23,0.53,0.8826086956521739,7.728564013110208,6.501292062643084,1.2272719504671237,0,0.8767669888870082,0.6152605872730383,0.2615064016139699,0,2.0,2.0,0.0,,0.0833333333333333,0.1111111111111111,-0.027777777777777804,1.0,0.0086805555555555,0.003858024691358,0.0048225308641975,0.0
nowgfp,scfp3a,,SCFP3A,orange,cyan,0.76,0.56,0.19999999999999996,0.9039301310043668,7.728564013110208,12.320871193073256,-4.592307179963048,1,0.8767669888870082,0.6799727340559207,0.19679425483108748,0,2.0,3.0,-1.0,0.0,0.0833333333333333,0.0694444444444444,0.013888888888888895,0.0,0.0086805555555555,0.0048225308641975,0.003858024691358,0.0
nowgfp,sg42,,sg42,orange,blue,0.76,0.24,0.52,0.8733624454148472,7.728564013110208,3.6134206786593697,4.115143334450838,0,0.8767669888870082,0.4073786470055031,0.46938834188150513,0,2.0,2.0,0.0,,0.0833333333333333,0.4444444444444444,-0.3611111111111111,1.0,0.0086805555555555,0.0243055555555555,-0.015625,1.0
nowgfp,sg50,,sg50,orange,blue,0.76,0.25,0.51,0.8777292576419214,7.728564013110208,3.830023201236357,3.8985408118738505,0,0.8767669888870082,0.3852094038984007,0.4915575849886075,0,2.0,2.0,0.0,,0.0833333333333333,0.5138888888888888,-0.4305555555555555,1.0,0.0086805555555555,0.0295138888888888,-0.0208333333333333,1.0
nowgfp,superfolder-gfp,,Superfolder GFP,orange,green,0.76,0.65,0.10999999999999999,0.8864628820960698,7.728564013110208,6.497055033161314,1.2315089799488934,0,0.8767669888870082,0.7777057067523352,0.09906128213467302,0,2.0,2.0,0.0,,0.0833333333333333,0.4027777777777778,-0.3194444444444445,1.0,0.0086805555555555,0.01678240740740735,-0.00810185185185185,1.0
nowgfp,usgfp,,usGFP,orange,green,0.76,0.45,0.31,0.864406779661017,7.728564013110208,9.993402015243028,-2.2648380021328203,1,0.8767669888870082,0.7710822140299445,0.10568477485706373,0,2.0,2.0,0.0,,0.0833333333333333,0.4444444444444444,-0.3611111111111111,1.0,0.0086805555555555,0.0204475308641975,-0.011766975308642,1.0
nowgfp,venus,,Venus,orange,yellow,0.76,0.57,0.19000000000000006,0.8995633187772926,7.728564013110208,0.8793968677909777,6.84916714531923,0,0.8767669888870082,0.7451504322657746,0.13161655662123362,0,2.0,3.0,-1.0,0.0,0.0833333333333333,0.25,-0.16666666666666669,1.0,0.0086805555555555,0.0069444444444444,0.0017361111111111006,0.0
pcdronpa,padron09,pcDronpa,Padron0.9,green,unknown,0.85,0.61,0.24,0.9357798165137615,32.38360257709831,17.02978114327519,15.353821433823118,0,0.8350587049271869,0.8674292652411658,-0.03237056031397889,1,4.0,2.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,
pslssmkate,tagrfp657,PSLSSmKate,,red,unknown,0.21,0.1,0.10999999999999999,0.9464285714285714,51.216645325778,36.85048010631791,14.366165219460093,0,0.9510190018593768,1.6003695074712416,-0.6493505056118648,1,1.0,1.5,-0.5,0.0,0.1944444444444444,0.04166666666666665,0.15277777777777773,0.0,0.0092592592592592,0.0013503086419753,0.007908950617283899,0.0
tdkatushka2,pslssmkate,,PSLSSmKate,red,red,0.37,0.21,0.16,0.8810572687224669,19.866491791083384,51.216645325778,-31.35015353469462,1,0.8970221980653799,0.9510190018593768,-0.05399680379399696,1,1.0,1.0,0.0,,0.19444444444444445,0.1944444444444444,5.551115123125783e-17,0.0,0.01427469135802465,0.0092592592592592,0.005015432098765451,0.0
rfp630,rfp639,RFP630,,red,red,0.35,0.18,0.16999999999999998,0.9737991266375546,14.515870501912763,2.2427461801244393,12.273124321788323,0,0.9023264106753148,1.014619973259758,-0.11229356258444323,1,1.0,1.0,0.0,,0.1666666666666666,0.3055555555555556,-0.13888888888888898,1.0,0.0030864197530864,0.0084876543209876,-0.0054012345679012,1.0
rsegfp,rsfolder,,rsFolder,green,green,0.36,0.25,0.10999999999999999,0.9316239316239316,41.445106155417264,13.608141629658327,27.836964525758937,0,0.7605257949673585,0.6870917030197283,0.07343409194763018,0,2.5,2.5,0.0,,0.33333333333333337,0.4027777777777778,-0.06944444444444442,1.0,0.01774691358024685,0.0256558641975308,-0.007908950617283951,1.0
rsegfp,rsfolder2,,,green,unknown,0.36,0.23,0.12999999999999998,0.9316239316239316,41.445106155417264,6.501292062643084,34.94381409277418,0,0.7605257949673585,0.6152605872730383,0.14526520769432016,0,2.5,2.0,0.5,1.0,0.33333333333333337,0.1111111111111111,0.22222222222222227,0.0,0.01774691358024685,0.003858024691358,0.01388888888888885,0.0
scfp3a,rsegfp,SCFP3A,,cyan,green,0.56,0.36,0.20000000000000007,0.9230769230769231,12.320871193073256,41.445106155417264,-29.12423496234401,1,0.6799727340559207,0.7605257949673585,-0.08055306091143777,1,3.0,2.5,0.5,1.0,0.0694444444444444,0.33333333333333337,-0.26388888888888895,1.0,0.0048225308641975,0.01774691358024685,-0.01292438271604935,1.0
sg11,rsegfp,sg11,,green,green,0.84,0.36,0.48,0.9316239316239316,0.8391876723508233,41.445106155417264,-40.60591848306644,1,0.3423159871143031,0.7605257949673585,-0.4182098078530554,1,1.0,2.5,-1.5,0.0,0.4166666666666667,0.33333333333333337,0.08333333333333331,0.0,0.0142746913580246,0.01774691358024685,-0.00347222222222225,1.0
sg12,rsegfp,sg12,,green,green,0.85,0.36,0.49,0.9188034188034188,0.680750842716183,41.445106155417264,-40.76435531270108,1,0.3635704715165737,0.7605257949673585,-0.3969553234507848,1,3.0,2.5,0.5,1.0,0.2777777777777778,0.33333333333333337,-0.05555555555555558,1.0,0.0084876543209876,0.01774691358024685,-0.00925925925925925,1.0
sg25,rsegfp,sg25,,green,green,0.76,0.36,0.4,0.9145299145299145,2.122942579049703,41.445106155417264,-39.32216357636756,1,0.7579695700518932,0.7605257949673585,-0.002556224915465255,1,2.0,2.5,-0.5,0.0,0.2777777777777778,0.33333333333333337,-0.05555555555555558,1.0,0.0173611111111111,0.01774691358024685,-0.00038580246913574867,1.0
rsegfp,sg42,,sg42,green,blue,0.36,0.24,0.12,0.9230769230769231,41.445106155417264,3.6134206786593697,37.8316854767579,0,0.7605257949673585,0.4073786470055031,0.3531471479618554,0,2.5,2.0,0.5,1.0,0.33333333333333337,0.4444444444444444,-0.11111111111111105,1.0,0.01774691358024685,0.0243055555555555,-0.00655864197530865,1.0
rsegfp,sg50,,sg50,green,blue,0.36,0.25,0.10999999999999999,0.9230769230769231,41.445106155417264,3.830023201236357,37.615082954180906,0,0.7605257949673585,0.3852094038984007,0.3753163910689578,0,2.5,2.0,0.5,1.0,0.33333333333333337,0.5138888888888888,-0.18055555555555547,1.0,0.01774691358024685,0.0295138888888888,-0.011766975308641951,1.0
shardonnay,rsegfp,SHardonnay,,yellow,green,0.75,0.36,0.39,0.9487179487179487,9.484217162741292,41.445106155417264,-31.960888992675972,1,0.7154842955330971,0.7605257949673585,-0.04504149943426139,1,2.0,2.5,-0.5,0.0,0.3055555555555556,0.33333333333333337,-0.02777777777777779,1.0,0.011574074074074,0.01774691358024685,-0.00617283950617285,1.0
superfolder-gfp,rsegfp,Superfolder GFP,,green,green,0.65,0.36,0.29000000000000004,0.9188034188034188,6.497055033161314,41.445106155417264,-34.94805112225595,1,0.7777057067523352,0.7605257949673585,0.017179911784976687,0,2.0,2.5,-0.5,0.0,0.4027777777777778,0.33333333333333337,0.06944444444444442,0.0,0.01678240740740735,0.01774691358024685,-0.0009645061728395,1.0
turquoise-gl,rsegfp,Turquoise-GL,,cyan,green,0.82,0.36,0.45999999999999996,0.9188034188034188,9.058769740879038,41.445106155417264,-32.38633641453823,1,0.5904691571252658,0.7605257949673585,-0.17005663784209268,1,2.5,2.5,0.0,,0.0694444444444444,0.33333333333333337,-0.26388888888888895,1.0,0.00414737654320985,0.01774691358024685,-0.013599537037037,1.0
venus,rsegfp,Venus,,yellow,green,0.57,0.36,0.20999999999999996,0.9273504273504274,0.8793968677909777,41.445106155417264,-40.565709287626284,1,0.7451504322657746,0.7605257949673585,-0.015375362701583906,1,3.0,2.5,0.5,1.0,0.25,0.33333333333333337,-0.08333333333333337,1.0,0.0069444444444444,0.01774691358024685,-0.010802469135802451,1.0
wascfp,rsegfp,WasCFP,,cyan,green,0.85,0.36,0.49,0.9273504273504274,8.95642589697827,41.445106155417264,-32.48868025843899,1,0.9870295237928056,0.7605257949673585,0.22650372882544711,0,1.0,2.5,-1.5,0.0,0.0,0.33333333333333337,-0.33333333333333337,1.0,0.0,0.01774691358024685,-0.01774691358024685,1.0
scfp3a,rsegfp2,SCFP3A,rsEGFP2,cyan,green,0.56,0.3,0.26000000000000006,0.8861788617886179,12.320871193073256,19.4924235670019,-7.171552373928645,1,0.6799727340559207,0.5935189643645874,0.08645376969133334,0,3.0,2.0,1.0,1.0,0.0694444444444444,0.01388888888888885,0.05555555555555555,0.0,0.0048225308641975,0.0032793209876543,0.0015432098765432002,0.0
sg11,rsegfp2,sg11,rsEGFP2,green,green,0.84,0.3,0.54,0.8943089430894309,0.8391876723508233,19.4924235670019,-18.653235894651075,1,0.3423159871143031,0.5935189643645874,-0.2512029772502843,1,1.0,2.0,-1.0,0.0,0.4166666666666667,0.01388888888888885,0.40277777777777785,0.0,0.0142746913580246,0.0032793209876543,0.010995370370370301,0.0
sg12,rsegfp2,sg12,rsEGFP2,green,green,0.85,0.3,0.55,0.8821138211382114,0.680750842716183,19.4924235670019,-18.811672724285717,1,0.3635704715165737,0.5935189643645874,-0.22994849284801372,1,3.0,2.0,1.0,1.0,0.2777777777777778,0.01388888888888885,0.26388888888888895,0.0,0.0084876543209876,0.0032793209876543,0.0052083333333333,0.0
sg25,rsegfp2,sg25,rsEGFP2,green,green,0.76,0.3,0.46,0.8780487804878049,2.122942579049703,19.4924235670019,-17.369480987952198,1,0.7579695700518932,0.5935189643645874,0.16445060568730585,0,2.0,2.0,0.0,,0.2777777777777778,0.01388888888888885,0.26388888888888895,0.0,0.0173611111111111,0.0032793209876543,0.0140817901234568,0.0
shardonnay,rsegfp2,SHardonnay,rsEGFP2,yellow,green,0.75,0.3,0.45,0.9105691056910569,9.484217162741292,19.4924235670019,-10.008206404260608,1,0.7154842955330971,0.5935189643645874,0.12196533116850972,0,2.0,2.0,0.0,,0.3055555555555556,0.01388888888888885,0.29166666666666674,0.0,0.011574074074074,0.0032793209876543,0.0082947530864197,0.0
superfolder-gfp,rsegfp2,Superfolder GFP,rsEGFP2,green,green,0.65,0.3,0.35000000000000003,0.8821138211382114,6.497055033161314,19.4924235670019,-12.995368533840587,1,0.7777057067523352,0.5935189643645874,0.1841867423877478,0,2.0,2.0,0.0,,0.4027777777777778,0.01388888888888885,0.38888888888888895,0.0,0.01678240740740735,0.0032793209876543,0.01350308641975305,0.0
turquoise-gl,rsegfp2,Turquoise-GL,rsEGFP2,cyan,green,0.82,0.3,0.52,0.8821138211382114,9.058769740879038,19.4924235670019,-10.433653826122862,1,0.5904691571252658,0.5935189643645874,-0.003049807239321578,1,2.5,2.0,0.5,1.0,0.0694444444444444,0.01388888888888885,0.05555555555555555,0.0,0.00414737654320985,0.0032793209876543,0.0008680555555555499,0.0
usgfp,rsegfp2,usGFP,rsEGFP2,green,green,0.45,0.3,0.15000000000000002,0.9065040650406504,9.993402015243028,19.4924235670019,-9.499021551758872,1,0.7710822140299445,0.5935189643645874,0.17756324966535708,0,2.0,2.0,0.0,,0.4444444444444444,0.01388888888888885,0.4305555555555556,0.0,0.0204475308641975,0.0032793209876543,0.0171682098765432,0.0
venus,rsegfp2,Venus,rsEGFP2,yellow,green,0.57,0.3,0.26999999999999996,0.8983739837398373,0.8793968677909777,19.4924235670019,-18.613026699210923,1,0.7451504322657746,0.5935189643645874,0.1516314679011872,0,3.0,2.0,1.0,1.0,0.25,0.01388888888888885,0.23611111111111116,0.0,0.0069444444444444,0.0032793209876543,0.0036651234567901,0.0
wascfp,rsegfp2,WasCFP,rsEGFP2,cyan,green,0.85,0.3,0.55,0.8902439024390244,8.95642589697827,19.4924235670019,-10.53599767002363,1,0.9870295237928056,0.5935189643645874,0.3935105594282182,0,1.0,2.0,-1.0,0.0,0.0,0.01388888888888885,-0.01388888888888885,1.0,0.0,0.0032793209876543,-0.0032793209876543,1.0
scfp3a,rsfolder,SCFP3A,rsFolder,cyan,green,0.56,0.25,0.31000000000000005,0.9177489177489178,12.320871193073256,13.608141629658327,-1.2872704365850716,1,0.6799727340559207,0.6870917030197283,-0.007118968963807593,1,3.0,2.5,0.5,1.0,0.0694444444444444,0.4027777777777778,-0.33333333333333337,1.0,0.0048225308641975,0.0256558641975308,-0.0208333333333333,1.0
sg11,rsfolder,sg11,rsFolder,green,green,0.84,0.25,0.59,0.9264069264069265,0.8391876723508233,13.608141629658327,-12.768953957307504,1,0.3423159871143031,0.6870917030197283,-0.3447757159054252,1,1.0,2.5,-1.5,0.0,0.4166666666666667,0.4027777777777778,0.013888888888888895,0.0,0.0142746913580246,0.0256558641975308,-0.0113811728395062,1.0
sg12,rsfolder,sg12,rsFolder,green,green,0.85,0.25,0.6,0.9134199134199135,0.680750842716183,13.608141629658327,-12.927390786942144,1,0.3635704715165737,0.6870917030197283,-0.32352123150315465,1,3.0,2.5,0.5,1.0,0.2777777777777778,0.4027777777777778,-0.125,1.0,0.0084876543209876,0.0256558641975308,-0.017168209876543203,1.0
sg25,rsfolder,sg25,rsFolder,green,green,0.76,0.25,0.51,0.9090909090909091,2.122942579049703,13.608141629658327,-11.485199050608625,1,0.7579695700518932,0.6870917030197283,0.07087786703216492,0,2.0,2.5,-0.5,0.0,0.2777777777777778,0.4027777777777778,-0.125,1.0,0.0173611111111111,0.0256558641975308,-0.0082947530864197,1.0
shardonnay,rsfolder,SHardonnay,rsFolder,yellow,green,0.75,0.25,0.5,0.9264069264069265,9.484217162741292,13.608141629658327,-4.123924466917035,1,0.7154842955330971,0.6870917030197283,0.028392592513368786,0,2.0,2.5,-0.5,0.0,0.3055555555555556,0.4027777777777778,-0.09722222222222221,1.0,0.011574074074074,0.0256558641975308,-0.0140817901234568,1.0
superfolder-gfp,rsfolder,Superfolder GFP,rsFolder,green,green,0.65,0.25,0.4,0.9783549783549783,6.497055033161314,13.608141629658327,-7.111086596497013,1,0.7777057067523352,0.6870917030197283,0.09061400373260686,0,2.0,2.5,-0.5,0.0,0.4027777777777778,0.4027777777777778,0.0,,0.01678240740740735,0.0256558641975308,-0.008873456790123451,1.0
turquoise-gl,rsfolder,Turquoise-GL,rsFolder,cyan,green,0.82,0.25,0.57,0.9134199134199135,9.058769740879038,13.608141629658327,-4.549371888779289,1,0.5904691571252658,0.6870917030197283,-0.09662254589446251,1,2.5,2.5,0.0,,0.0694444444444444,0.4027777777777778,-0.33333333333333337,1.0,0.00414737654320985,0.0256558641975308,-0.02150848765432095,1.0
usgfp,rsfolder,usGFP,rsFolder,green,green,0.45,0.25,0.2,0.9576271186440678,9.993402015243028,13.608141629658327,-3.6147396144152992,1,0.7710822140299445,0.6870917030197283,0.08399051101021615,0,2.0,2.5,-0.5,0.0,0.4444444444444444,0.4027777777777778,0.04166666666666663,0.0,0.0204475308641975,0.0256558641975308,-0.005208333333333301,1.0
